customer_id,customer_name,phone_number,vendor_name,item_id,item,item_img_url,rating,section,section_number,distance,rnk
800,Amanda Hines,+1-404-593-9364x51485,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.07901205,244,338,94,1
801,Laura Murphy,001-968-751-8070x71870,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.20268276,244,345,101,1
802,Lisa Navarro,001-945-697-9304x3244,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.11203399,244,251,7,1
803,Christie Neal,001-236-502-3782x5949,Streats of Detroit,192,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.23272021,223,266,43,1
804,Benjamin Mcdowell,522.626.3713x1047,Big Boy,19,Regular or Large Soda,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/23_red_jouce.jpg?raw=true,0.16605446,127,130,3,1
805,Mrs. Victoria Rodriguez DVM,746-970-0507x90885,Sonny's Hamburgers,327,Bottomless Souvenir Soda,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/25_color_juice.jpg?raw=true,0.06700855,208,192,16,1
806,Sharon Johnson,738.988.2567x36048,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.27397865,244,296,52,1
807,Michelle Hill,536-692-9558x15996,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.2215647,244,273,29,1
808,Amanda Walter,001-281-949-8475x451,Coppercraft Distillery,31,Cocktails and Domestic Beer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/26_cluft_beer.jpg?raw=true,0.13427551,121,113,8,1
809,Scott Hoover,200-496-7282x500,Kickoff Classics,309,Bottomless Souvenir Popcorn,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true,0.15681401,208,199,9,1
809,Scott Hoover,200-496-7282x500,Sonny's Hamburgers,327,Bottomless Souvenir Soda,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/25_color_juice.jpg?raw=true,0.17550889,208,199,9,1
810,Michael Chen,+1-406-514-0498x574,Sonny's Hamburgers,326,Domestic Beer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true,0.08725656,208,192,16,1
811,Dr. Rebecca Walker,735.534.5469x232,Streats of Detroit,192,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.07129414,223,217,6,1
812,Jasmine Robles,001-935-321-8680x2356,Streats of Detroit,215,Domestic Beer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true,0.107009105,238,238,0,1
813,Richard Downs,786.407.5293x15792,Sonny's Hamburgers,327,Bottomless Souvenir Soda,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/25_color_juice.jpg?raw=true,0.067411296,208,188,20,1
814,Lucas Hart,+1-890-550-9848x4557,Streats of Detroit,179,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.1781845,217,190,27,1
815,James Garcia,+1-352-350-1540x2561,Big Boy,27,Domestic Beer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true,0.15740928,230,233,3,1
815,James Garcia,+1-352-350-1540x2561,Turf Tavern,288,Domestic Beer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true,0.1724277,236,233,3,1
816,Elizabeth Jones,860-432-3489,Streats of Detroit,190,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.12402218,223,294,71,1
817,Zachary Lopez,001-712-432-1824,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.19677198,244,329,85,1
818,Michael Edwards,001-246-432-8675x22654,South East Pub,346,Craft Beer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/26_cluft_beer.jpg?raw=true,0.07800811,214,179,35,1
818,Michael Edwards,001-246-432-8675x22654,South East Pub,341,Premium Cocktail,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/25_color_juice.jpg?raw=true,0.08030281,214,179,35,1
819,Jennifer Greer,(864)223-0313x4203,Streats of Detroit,198,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.07285049,227,252,25,1
820,Lisa Lamb,925.917.0209,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.16303335,244,245,1,1
821,Brandon Johnson,931-394-6067x63681,Streats of Detroit,192,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.199666,223,323,100,1
822,Diana Johnston,(940)478-8193,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.0802734,244,303,59,1
823,Mark Miller,001-303-964-7240x941,South East Pub,338,Seltzer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/30_Seltzer.jpg?raw=true,0.16190977,206,179,27,1
824,Jennifer Romero,925.893.8135,Sonny's Hamburgers,327,Bottomless Souvenir Soda,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/25_color_juice.jpg?raw=true,0.12930404,208,202,6,1
825,Ronald Hernandez,5676703572,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.09670249,244,310,66,1
826,Stephanie Turner,(315)802-2569x50026,Sonny's Hamburgers,327,Bottomless Souvenir Soda,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/25_color_juice.jpg?raw=true,0.10046333,208,209,1,1
827,Mr. Daniel Cook,001-822-456-0943,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.115761,244,290,46,1
828,Christopher Harris,679.692.9643,Streats of Detroit,131,Value Meal,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/11_hotdog.jpg?raw=true,0.08680983,124,123,1,1
829,Candice Allen,721.398.5714x1494,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.05790023,244,321,77,1
830,Marie Padilla,727-437-1049x538,Streats of Detroit,198,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.09373974,227,279,52,1
831,Miguel Kelley,(332)243-7778x919,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.09564406,244,342,98,1
832,Charles Smith,483-523-8058,Downtown Counter,40,Hot Dog,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/11_hotdog.jpg?raw=true,0.12498152,139,157,18,1
833,Jeffery Jones,261-444-8660,Streats of Detroit,170,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.09065559,137,150,13,1
834,Robert Edwards,(358)480-4967,Streats of Detroit,198,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.18996029,227,257,30,1
835,Julie Bass,589-441-0368,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.08829296,244,251,7,1
836,Gail Thomas,+1-885-486-0442x915,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.1772987,244,264,20,1
837,Elizabeth Kelly,654.407.9898x5746,Downtown Counter,41,Bottomless Souvenir Popcorn,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true,0.20788182,139,138,1,1
838,Thomas Zimmerman,259-519-0639,Streats of Detroit,170,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.06901868,137,133,4,1
839,Mary Dunn,772.873.6535,Novella's Pizza,320,Bottled Water,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true,0.2062401,212,191,21,1
839,Mary Dunn,772.873.6535,Novella's Pizza,314,Pepperoni Pizza,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/36_Sausage_Peppers_Pizza.jpeg?raw=true,0.21036942,212,191,21,1
840,Donald Harris,622-338-6516x939,Lefty's Cheesesteaks,88,Chicken Hoagie,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/40_Chicken_Hoagie.png?raw=true,0.053534303,103,107,4,1
841,James Murphy,332.421.1365x813,Streats of Detroit,190,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.112930045,223,306,83,1
842,Maria Meyers,615.251.7845,Streats of Detroit,192,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.2304144,223,228,5,1
843,Matthew Cooper,435-810-5029x845,Streats of Detroit,190,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.10401581,223,304,81,1
844,Samuel Rose,001-974-837-6642x075,Streats of Detroit,198,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.15892562,227,250,23,1
845,Amy Mata,(970)219-3600,Streats of Detroit,218,Gatorade,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/23_red_jouce.jpg?raw=true,0.07999508,238,289,51,1
846,Angela Lawrence,001-752-312-0675x6457,Sonny's Hamburgers,327,Bottomless Souvenir Soda,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/25_color_juice.jpg?raw=true,0.12612851,208,178,30,1
847,Mary Browning,+1-942-634-9845x49531,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.09599534,244,324,80,1
848,Anthony Richards,+1-431-824-9870x715,Big Boy,19,Regular or Large Soda,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/23_red_jouce.jpg?raw=true,0.15166155,127,127,0,1
849,Jessica Torres,(386)312-8699x47203,Turf Tavern,288,Domestic Beer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true,0.20687194,236,238,2,1
850,Kristen Walter,+1-344-764-2123x5942,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.089911155,244,243,1,1
851,Ricky Brown,+1-429-499-7588x8146,Streats of Detroit,112,Popcorn,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true,0.084249295,109,108,1,1
852,Sharon Wood,727.846.5120,Streats of Detroit,190,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.104479186,223,281,58,1
853,Justin Smith,737-203-3436x58110,Streats of Detroit,190,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.16235162,223,255,32,1
854,Amanda Gonzalez,6635282460,Streats of Detroit,198,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.10457492,227,320,93,1
855,Douglas Mckenzie,844-584-4082x774,Sonny's Hamburgers,326,Domestic Beer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true,0.157008,208,178,30,1
856,Kirsten Mclean,(874)487-6874x97904,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.15005305,244,252,8,1
857,James Hunt,673-947-9029x87772,Hungry Howie's,78,Pepperoni Pizza,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/36_Sausage_Peppers_Pizza.jpeg?raw=true,0.10951264,226,232,6,1
858,Janice Alexander,5458019331,Streats of Detroit,198,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.09378595,227,300,73,1
859,Bradley Blake,855-575-0534,Streats of Detroit,170,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.085616484,137,159,22,1
860,Jessica Conley,707-742-3718,South East Pub,338,Seltzer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/30_Seltzer.jpg?raw=true,0.15963216,206,159,47,1
861,Audrey Thompson,389.200.4487,Streats of Detroit,190,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.13909398,223,281,58,1
862,Katelyn Smith,232.802.9701,Hungry Howie's,78,Pepperoni Pizza,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/36_Sausage_Peppers_Pizza.jpeg?raw=true,0.09096256,226,306,80,1
863,Emily Harris,001-226-255-8704x77317,Streats of Detroit,112,Popcorn,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true,0.122353576,109,102,7,1
864,Troy Lopez,489.450.1024x7195,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.11772539,244,282,38,1
865,Shannon Kelly,001-672-886-4519,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.10615568,244,315,71,1
866,Joshua Wagner,564.467.0456x2802,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.10020642,244,242,2,1
867,Joseph Webb III,971.598.0451x5835,Turf Tavern,286,Bottled Water,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true,0.13656497,132,132,0,1
868,Alexander Gray,503-263-4056x79347,Streats of Detroit,124,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.096019164,120,109,11,1
869,Thomas Obrien,+1-459-595-3091x5147,Streats of Detroit,190,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.104618564,223,231,8,1
870,Yolanda Spencer,+1-678-900-1629x6576,Streats of Detroit,192,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.18601723,223,233,10,1
871,William Rivera,450.674.1796x78310,South East Pub,338,Seltzer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/30_Seltzer.jpg?raw=true,0.11668343,206,156,50,1
872,Andrew Aguirre,(869)792-3551,Kickoff Classics,309,Bottomless Souvenir Popcorn,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true,0.08041784,208,193,15,1
872,Andrew Aguirre,(869)792-3551,Kickoff Classics,303,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.081176326,208,193,15,1
872,Andrew Aguirre,(869)792-3551,Sonny's Hamburgers,326,Domestic Beer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true,0.07976261,208,193,15,1
873,Bradley Silva,+1-630-360-2864x9940,Streats of Detroit,182,Domestic Beer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true,0.22493134,217,215,2,1
873,Bradley Silva,+1-630-360-2864x9940,Streats of Detroit,179,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.24316272,217,215,2,1
874,Amanda Green,+1-411-934-5845x507,Kickoff Classics,309,Bottomless Souvenir Popcorn,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true,0.13422957,208,202,6,1
874,Amanda Green,+1-411-934-5845x507,Kickoff Classics,303,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.14577843,208,202,6,1
874,Amanda Green,+1-411-934-5845x507,Sonny's Hamburgers,326,Domestic Beer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true,0.15038565,208,202,6,1
875,Aaron Suarez,735-515-7499,Sonny's Hamburgers,326,Domestic Beer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true,0.13084455,208,188,20,1
876,Kelly Brooks,(673)513-7570x69127,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.12571897,244,274,30,1
877,Roberta Davis,259.427.5843x57545,Hungry Howie's,70,Bottled Water,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true,0.10698836,123,122,1,1
878,Megan Crawford,(790)450-1616x3487,Streats of Detroit,192,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.081568174,223,323,100,1
879,Kelly Fowler,247.219.2206x1135,Streats of Detroit,198,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.17546299,227,232,5,1
880,Joseph French,622-869-6719,Streats of Detroit,190,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.10381726,223,332,109,1
881,Tara Warner,001-486-589-2782x596,Turf Tavern,288,Domestic Beer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true,0.118642926,236,235,1,1
882,Stephanie Smith,3826246486,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.11737729,244,317,73,1
883,David Garrison,285-695-3105x3365,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.20130202,244,303,59,1
884,Michelle Thomas,376.932.1420x57692,Novella's Pizza,320,Bottled Water,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true,0.1560361,212,210,2,1
884,Michelle Thomas,376.932.1420x57692,Novella's Pizza,314,Pepperoni Pizza,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/36_Sausage_Peppers_Pizza.jpeg?raw=true,0.15394369,212,210,2,1
884,Michelle Thomas,376.932.1420x57692,Sonny's Hamburgers,326,Domestic Beer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true,0.17096718,208,210,2,1
885,Lisa Allen,+1-883-722-7675x9764,Hungry Howie's,78,Pepperoni Pizza,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/36_Sausage_Peppers_Pizza.jpeg?raw=true,0.06979009,226,230,4,1
886,Sydney Anderson,001-842-405-2185x765,Hungry Howie's,70,Bottled Water,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true,0.08782123,123,123,0,1
887,Clifford Lee,+1-303-964-7518x063,Sonny's Hamburgers,327,Bottomless Souvenir Soda,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/25_color_juice.jpg?raw=true,0.09770716,208,190,18,1
888,Jennifer Davis,741.942.4138x48450,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.042526796,244,296,52,1
889,Tom Moyer,750.680.2834,Streats of Detroit,198,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.21693797,227,279,52,1
890,Jasmine Petersen,915.278.5498x8305,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.08600075,244,336,92,1
891,Ryan Bell,517-432-3511x924,South East Pub,341,Premium Cocktail,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/25_color_juice.jpg?raw=true,0.13017567,214,215,1,1
892,Craig Smith,347.605.0115x58757,Streats of Detroit,124,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.14166047,120,115,5,1
893,Mrs. Jamie Donovan MD,450.439.7878x96701,Streats of Detroit,170,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.16686253,137,146,9,1
894,Amy Washington,(664)263-5799x13058,Big Boy,27,Domestic Beer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true,0.21014181,230,296,66,1
895,Anne George,(462)790-9554,Streats of Detroit,190,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.121597104,223,254,31,1
896,Donald Watkins,+1-965-447-1628,Streats of Detroit,170,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.08426021,137,152,15,1
897,Richard Smith,+1-780-577-7706x0428,South East Pub,348,Wine,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/28_wine.png?raw=true,0.1753063,214,214,0,1
898,Kathy Santiago,(715)929-4166x1642,Streats of Detroit,131,Value Meal,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/11_hotdog.jpg?raw=true,0.057261273,124,138,14,1
899,Craig Smith,6848499606,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.06159521,244,312,68,1
900,Danielle Carlson,001-419-494-2419x6936,Streats of Detroit,198,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.14316112,227,232,5,1
901,Brian Lawrence,(238)801-1107x030,Streats of Detroit,170,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.09755789,137,135,2,1
902,Jessica Harvey,(582)234-9749,Streats of Detroit,190,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.10365874,223,212,11,1
903,David Robinson,001-490-213-6345x9637,Big Boy,27,Domestic Beer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true,0.08427996,230,277,47,1
904,Jessica Luna,4298604433,Streats of Detroit,190,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.10426881,223,298,75,1
905,Dr. Samantha Crawford PhD,760-533-6538,Sonny's Hamburgers,327,Bottomless Souvenir Soda,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/25_color_juice.jpg?raw=true,0.06870488,208,198,10,1
906,Steven Mckinney,+1-773-842-1896,Streats of Detroit,198,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.09894916,227,240,13,1
907,Amy Gray,959.938.2137x43323,Turf Tavern,288,Domestic Beer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true,0.12433403,236,229,7,1
908,Stephen Hogan,001-366-405-7636x9286,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.24966222,244,289,45,1
909,Shawn Ramirez,(278)985-0560x91096,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.26316223,244,255,11,1
910,Mark Walton,(413)754-4165x7005,Streats of Detroit,167,Popcorn,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true,0.111923076,137,169,32,1
910,Mark Walton,(413)754-4165x7005,Streats of Detroit,170,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.117994085,137,169,32,1
