customer_id,customer_name,phone_number,item_id,rating,vendor_id,vendor_location_number,vendor_name,vendor_scope,section,item_type,item,price,error,item_img_url
656,William Khan,277-588-5625,170,0.1605998,17,6,Streats of Detroit,Food,137,Snack,Cheese Cups,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true
486,Tracy Fitzgerald,693-299-5043,179,0.08695926,17,7,Streats of Detroit,Food,217,Pretzels,Pretzel,8.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true
293,Russell Lowe,744.279.0093x1699,188,0.18536024,17,8,Streats of Detroit,Food,223,Hot Dog,Hot Dog,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/11_hotdog.jpg?raw=true
525,Karen Clark,(418)588-3759x73077,190,0.11126007,17,8,Streats of Detroit,Food,223,Pretzels,Pretzel,8.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true
476,Danielle Owens,738-263-2476,192,0.107067354,17,8,Streats of Detroit,Food,223,Snack,Cheese Cups,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true
377,Robin Hernandez,761-749-2791,198,0.13203481,17,9,Streats of Detroit,Food,227,Nachos,Nacho Grande,14.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true
664,Brianna Bryant,+1-716-776-4963x90212,231,0.11728101,17,12,Streats of Detroit,Food,244,Nachos,Nacho Grande,14.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true
315,Stephen Cortez,582-453-7706,286,0.11467398,20,3,Turf Tavern,Bar,132,Water,Bottled Water,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true
319,Brian Mcmillan,533.516.2845x3703,288,0.077251084,20,3,Turf Tavern,Bar,236,Alcohol,Domestic Beer,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true
300,Guy Burton,7335936558,303,0.1035064,23,1,Kickoff Classics,Food,208,Nachos,Nacho Grande,14.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true
233,Patricia Crosby,315-525-1510x18314,314,0.119297184,24,1,Novella's Pizza,Food,212,Pizza,Pepperoni Pizza,12.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/36_Sausage_Peppers_Pizza.jpeg?raw=true
172,Joe Rogers,(354)445-3639x8260,320,0.094073705,24,1,Novella's Pizza,Food,212,Water,Bottled Water,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true
472,Brad King,3883010646,326,0.23516122,25,1,Sonny's Hamburgers,Food,208,Alcohol,Domestic Beer,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true
274,Alexandria Erickson,(463)529-3272,327,0.15927292,25,1,Sonny's Hamburgers,Food,208,Non-Alcoholic,Bottomless Souvenir Soda,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/25_color_juice.jpg?raw=true
562,Roger Erickson,(605)968-9526x46755,341,0.10608738,26,2,South East Pub,Bar,214,Alcohol,Premium Cocktail,15.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/25_color_juice.jpg?raw=true
373,Tyler Burton,305.519.5864x4210,346,0.091740206,26,2,South East Pub,Bar,214,Alcohol,Craft Beer,14.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/26_cluft_beer.jpg?raw=true
317,Jessica Marquez,(790)947-9311,19,0.110890225,2,2,Big Boy,Food,127,Non-Alcoholic,Regular or Large Soda,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/23_red_jouce.jpg?raw=true
489,Carmen Beck,323.676.4297,31,0.12639472,3,2,Coppercraft Distillery,Bar,121,Alcohol,Cocktails and Domestic Beer,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/26_cluft_beer.jpg?raw=true
336,Victor Hill,(628)407-7837,41,0.13239251,5,1,Downtown Counter,Food,139,Snack,Bottomless Souvenir Popcorn,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true
297,Lindsay Rodriguez,(799)690-2609x85613,70,0.072299406,9,2,Hungry Howie's,Food,123,Water,Bottled Water,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true
466,Sandra Thomas,(771)470-3279,78,0.0910472,9,4,Hungry Howie's,Food,226,Pizza,Pepperoni Pizza,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/36_Sausage_Peppers_Pizza.jpeg?raw=true
40,Sue Robinson,(608)918-9454x22137,85,0.108372584,11,1,Lefty's Cheesesteaks,Food,103,Sandwich,Lefty's Cheesteak,16.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/15_sandwiches.jpg?raw=true
288,Olivia Meyer,398.850.1868,88,0.18907867,11,1,Lefty's Cheesesteaks,Food,103,Sandwich,Chicken Hoagie,15.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/40_Chicken_Hoagie.png?raw=true
511,Keith Paul,(835)618-4367x8325,112,0.13712749,17,1,Streats of Detroit,Food,109,Snack,Popcorn,8.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true
250,Michelle Cabrera,236.286.7238,113,0.12575503,17,1,Streats of Detroit,Food,109,Pretzels,Pretzel,7.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true
492,Aaron Diaz,223.372.4475x17400,124,0.16001172,17,2,Streats of Detroit,Food,120,Pretzels,Pretzel,8.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true
350,Mr. Roger Sullivan,694.321.9692,131,0.0624218,17,3,Streats of Detroit,Food,124,Hot Dog,Value Meal,13.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/11_hotdog.jpg?raw=true
294,Cassandra Rivera,728-675-6307x49886,134,0.11121489,17,3,Streats of Detroit,Food,124,Snack,Popcorn,7.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true
501,Chad Nelson,385.563.1292,140,0.06713559,17,3,Streats of Detroit,Food,124,Water,Bottled Water,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true
260,Brian Ramirez,(205)961-1087x75060,141,0.17461611,17,3,Streats of Detroit,Food,124,Non-Alcoholic,Gatorade,9.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/23_red_jouce.jpg?raw=true
438,Thomas Arnold,6646488149,143,0.18339555,17,4,Streats of Detroit,Food,126,Nachos,Nacho Grande,14.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true
257,Melissa Evans,308.782.5763,148,0.112580486,17,4,Streats of Detroit,Food,126,Snack,Cheese Cups,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true
235,Christopher Carter,3472005159,167,0.14308462,17,6,Streats of Detroit,Food,137,Snack,Popcorn,7.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true
240,Joseph Medina,001-934-809-6259,168,0.1424646,17,6,Streats of Detroit,Food,137,Pretzels,Pretzel,8.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true
654,Marcus Wright,623.388.7216,170,0.081618614,17,6,Streats of Detroit,Food,137,Snack,Cheese Cups,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true
481,Justin Clark,397-299-4699x7667,179,0.22531098,17,7,Streats of Detroit,Food,217,Pretzels,Pretzel,8.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true
291,Michael Keller,(483)971-3230,188,0.15044966,17,8,Streats of Detroit,Food,223,Hot Dog,Hot Dog,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/11_hotdog.jpg?raw=true
524,Brittney Lewis,001-444-810-4644x381,190,0.20906925,17,8,Streats of Detroit,Food,223,Pretzels,Pretzel,8.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true
470,Philip Doyle,001-306-804-0381x5944,192,0.10495472,17,8,Streats of Detroit,Food,223,Snack,Cheese Cups,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true
367,Samantha Peters,947.678.6108x8771,198,0.1394908,17,9,Streats of Detroit,Food,227,Nachos,Nacho Grande,14.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true
661,Andrew Baxter,001-652-439-9702x41290,231,0.1966957,17,12,Streats of Detroit,Food,244,Nachos,Nacho Grande,14.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true
311,Kathy Miller,861.322.5411,286,0.10086524,20,3,Turf Tavern,Bar,132,Water,Bottled Water,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true
316,Michael Harris,964-879-4448,288,0.13484293,20,3,Turf Tavern,Bar,236,Alcohol,Domestic Beer,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true
298,Dustin Johnson,(204)333-0588x6814,303,0.092492856,23,1,Kickoff Classics,Food,208,Nachos,Nacho Grande,14.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true
230,Mario Davis,001-733-260-1580,314,0.12633009,24,1,Novella's Pizza,Food,212,Pizza,Pepperoni Pizza,12.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/36_Sausage_Peppers_Pizza.jpeg?raw=true
169,Stacy Johnson,771-746-4697,320,0.08246747,24,1,Novella's Pizza,Food,212,Water,Bottled Water,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true
470,Philip Doyle,001-306-804-0381x5944,326,0.104297854,25,1,Sonny's Hamburgers,Food,208,Alcohol,Domestic Beer,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true
262,Tina Adams,251-542-8950,327,0.13799906,25,1,Sonny's Hamburgers,Food,208,Non-Alcoholic,Bottomless Souvenir Soda,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/25_color_juice.jpg?raw=true
560,Sean Rose,(534)865-3825x63709,341,0.09644242,26,2,South East Pub,Bar,214,Alcohol,Premium Cocktail,15.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/25_color_juice.jpg?raw=true
368,Mark Carpenter,001-570-642-6283x00975,346,0.08737036,26,2,South East Pub,Bar,214,Alcohol,Craft Beer,14.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/26_cluft_beer.jpg?raw=true
316,Michael Harris,964-879-4448,19,0.13018997,2,2,Big Boy,Food,127,Non-Alcoholic,Regular or Large Soda,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/23_red_jouce.jpg?raw=true
482,Veronica Flores,(681)409-2288,31,0.118222095,3,2,Coppercraft Distillery,Bar,121,Alcohol,Cocktails and Domestic Beer,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/26_cluft_beer.jpg?raw=true
333,Jasmine Moore,885.919.8003x225,41,0.07537421,5,1,Downtown Counter,Food,139,Snack,Bottomless Souvenir Popcorn,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true
289,Jonathan Brooks,001-394-494-8738x583,70,0.1119413,9,2,Hungry Howie's,Food,123,Water,Bottled Water,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true
463,Jenna Brown,001-477-411-9061,78,0.1169504,9,4,Hungry Howie's,Food,226,Pizza,Pepperoni Pizza,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/36_Sausage_Peppers_Pizza.jpeg?raw=true
37,Danielle Rodriguez,528.302.9712x4321,85,0.12335073,11,1,Lefty's Cheesesteaks,Food,103,Sandwich,Lefty's Cheesteak,16.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/15_sandwiches.jpg?raw=true
275,Victoria Christian,(877)411-7526x120,88,0.15434806,11,1,Lefty's Cheesesteaks,Food,103,Sandwich,Chicken Hoagie,15.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/40_Chicken_Hoagie.png?raw=true
510,Kimberly Jones MD,001-737-863-1121x0941,112,0.09658081,17,1,Streats of Detroit,Food,109,Snack,Popcorn,8.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true
244,Sean Moore,472.399.8396,113,0.19223396,17,1,Streats of Detroit,Food,109,Pretzels,Pretzel,7.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true
491,Mr. Mitchell Barton,+1-370-901-5124x4340,124,0.09023297,17,2,Streats of Detroit,Food,120,Pretzels,Pretzel,8.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true
348,Regina Jimenez,718.731.8303x24387,131,0.102113865,17,3,Streats of Detroit,Food,124,Hot Dog,Value Meal,13.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/11_hotdog.jpg?raw=true
292,Jerry Garcia,(611)593-8607x7112,134,0.18795712,17,3,Streats of Detroit,Food,124,Snack,Popcorn,7.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true
499,John Brown,+1-429-258-7503,140,0.11692331,17,3,Streats of Detroit,Food,124,Water,Bottled Water,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true
259,Kim Miller,(999)922-2628x4787,141,0.16467723,17,3,Streats of Detroit,Food,124,Non-Alcoholic,Gatorade,9.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/23_red_jouce.jpg?raw=true
429,Kathleen Smith,001-261-326-4872x195,143,0.10805839,17,4,Streats of Detroit,Food,126,Nachos,Nacho Grande,14.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true
256,Anthony Foster,+1-985-420-9391x74027,148,0.1970378,17,4,Streats of Detroit,Food,126,Snack,Cheese Cups,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true
231,Crystal King,770-455-2245,167,0.15115562,17,6,Streats of Detroit,Food,137,Snack,Popcorn,7.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true
219,Edward York,221-656-5026x3740,168,0.13923535,17,6,Streats of Detroit,Food,137,Pretzels,Pretzel,8.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true
650,Cassandra Jacobs,(685)749-1688,170,0.11464363,17,6,Streats of Detroit,Food,137,Snack,Cheese Cups,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true
477,Julia Smith,947-892-5700x931,179,0.08926815,17,7,Streats of Detroit,Food,217,Pretzels,Pretzel,8.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true
287,William Hughes,(467)210-9837x3656,188,0.23680536,17,8,Streats of Detroit,Food,223,Hot Dog,Hot Dog,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/11_hotdog.jpg?raw=true
522,Kathy Miller,+1-480-759-5323x023,190,0.18353595,17,8,Streats of Detroit,Food,223,Pretzels,Pretzel,8.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true
462,Dawn Cook MD,(704)682-6177,192,0.17012589,17,8,Streats of Detroit,Food,223,Snack,Cheese Cups,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true
364,Brian Wise,001-478-693-7342x3975,198,0.14600644,17,9,Streats of Detroit,Food,227,Nachos,Nacho Grande,14.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true
653,Aaron Mullen,(775)802-0019x753,231,0.11817576,17,12,Streats of Detroit,Food,244,Nachos,Nacho Grande,14.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true
308,Robin Brandt,001-277-506-4495x9217,286,0.080999784,20,3,Turf Tavern,Bar,132,Water,Bottled Water,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true
314,Barbara Rogers,747-833-9078,288,0.13395956,20,3,Turf Tavern,Bar,236,Alcohol,Domestic Beer,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true
295,Elizabeth Henry,442-779-8522,303,0.12970659,23,1,Kickoff Classics,Food,208,Nachos,Nacho Grande,14.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true
228,Ashley Wilson,597-410-3358x5024,314,0.067430004,24,1,Novella's Pizza,Food,212,Pizza,Pepperoni Pizza,12.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/36_Sausage_Peppers_Pizza.jpeg?raw=true
166,Vincent Thompson,982-636-4716x67996,320,0.1013866,24,1,Novella's Pizza,Food,212,Water,Bottled Water,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true
462,Dawn Cook MD,(704)682-6177,326,0.15268373,25,1,Sonny's Hamburgers,Food,208,Alcohol,Domestic Beer,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true
260,Brian Ramirez,(205)961-1087x75060,327,0.16818753,25,1,Sonny's Hamburgers,Food,208,Non-Alcoholic,Bottomless Souvenir Soda,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/25_color_juice.jpg?raw=true
553,Gabriel Smith,+1-978-714-9420,341,0.2752899,26,2,South East Pub,Bar,214,Alcohol,Premium Cocktail,15.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/25_color_juice.jpg?raw=true
365,Jessica Walsh,(755)810-5091x65877,346,0.102226816,26,2,South East Pub,Bar,214,Alcohol,Craft Beer,14.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/26_cluft_beer.jpg?raw=true
313,Jason Perez,6682911386,19,0.09041816,2,2,Big Boy,Food,127,Non-Alcoholic,Regular or Large Soda,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/23_red_jouce.jpg?raw=true
475,Catherine Brown,678.544.4752x17104,31,0.107075304,3,2,Coppercraft Distillery,Bar,121,Alcohol,Cocktails and Domestic Beer,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/26_cluft_beer.jpg?raw=true
331,Kelly Barr,460-842-0186x498,41,0.070525885,5,1,Downtown Counter,Food,139,Snack,Bottomless Souvenir Popcorn,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true
286,Bradley Hess,(418)432-8291x49901,70,0.12541872,9,2,Hungry Howie's,Food,123,Water,Bottled Water,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true
459,Raymond Anderson,781-240-6936x1760,78,0.14997569,9,4,Hungry Howie's,Food,226,Pizza,Pepperoni Pizza,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/36_Sausage_Peppers_Pizza.jpeg?raw=true
36,Christopher Taylor,(727)584-6913x154,85,0.18333401,11,1,Lefty's Cheesesteaks,Food,103,Sandwich,Lefty's Cheesteak,16.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/15_sandwiches.jpg?raw=true
271,Rebecca King,6045662467,88,0.12225493,11,1,Lefty's Cheesesteaks,Food,103,Sandwich,Chicken Hoagie,15.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/40_Chicken_Hoagie.png?raw=true
509,Daniel Rojas,+1-933-499-5546x526,112,0.048360728,17,1,Streats of Detroit,Food,109,Snack,Popcorn,8.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true
242,Kimberly Taylor,641-705-4399x35619,113,0.10107964,17,1,Streats of Detroit,Food,109,Pretzels,Pretzel,7.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true
490,Christopher Joseph,+1-223-220-2345x322,124,0.054933265,17,2,Streats of Detroit,Food,120,Pretzels,Pretzel,8.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true
347,Ana Martinez,627.520.1643x978,131,0.13202938,17,3,Streats of Detroit,Food,124,Hot Dog,Value Meal,13.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/11_hotdog.jpg?raw=true
289,Jonathan Brooks,001-394-494-8738x583,134,0.116451725,17,3,Streats of Detroit,Food,124,Snack,Popcorn,7.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true
497,Randall Bautista,001-205-870-0160x45066,140,0.16206276,17,3,Streats of Detroit,Food,124,Water,Bottled Water,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true
258,Brett King,2928212396,141,0.116688415,17,3,Streats of Detroit,Food,124,Non-Alcoholic,Gatorade,9.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/23_red_jouce.jpg?raw=true
425,James Davis,565.261.8708x820,143,0.14610314,17,4,Streats of Detroit,Food,126,Nachos,Nacho Grande,14.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true
251,Antonio Evans,664.672.3264,148,0.13446833,17,4,Streats of Detroit,Food,126,Snack,Cheese Cups,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true
224,Brandon Phelps,001-351-328-3615x5115,167,0.12959255,17,6,Streats of Detroit,Food,137,Snack,Popcorn,7.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true
216,Julie Navarro,2905970467,168,0.11150607,17,6,Streats of Detroit,Food,137,Pretzels,Pretzel,8.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true
649,Timothy Martin,001-652-394-7495x809,170,0.11189979,17,6,Streats of Detroit,Food,137,Snack,Cheese Cups,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true
475,Catherine Brown,678.544.4752x17104,179,0.1095803,17,7,Streats of Detroit,Food,217,Pretzels,Pretzel,8.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true
272,James Smith,(575)459-4637x52112,188,0.2167828,17,8,Streats of Detroit,Food,223,Hot Dog,Hot Dog,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/11_hotdog.jpg?raw=true
519,Amanda Owens,6076311541,190,0.13946809,17,8,Streats of Detroit,Food,223,Pretzels,Pretzel,8.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true
461,Lawrence Perry,793.535.1945x76006,192,0.13671936,17,8,Streats of Detroit,Food,223,Snack,Cheese Cups,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true
360,Jason James,421.459.2947x0138,198,0.14539719,17,9,Streats of Detroit,Food,227,Nachos,Nacho Grande,14.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true
650,Cassandra Jacobs,(685)749-1688,231,0.08813405,17,12,Streats of Detroit,Food,244,Nachos,Nacho Grande,14.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true
306,Elizabeth White,001-324-401-0282,286,0.087830015,20,3,Turf Tavern,Bar,132,Water,Bottled Water,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true
296,Leslie Proctor,4608689979,288,0.17344423,20,3,Turf Tavern,Bar,236,Alcohol,Domestic Beer,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true
288,Olivia Meyer,398.850.1868,303,0.1781722,23,1,Kickoff Classics,Food,208,Nachos,Nacho Grande,14.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true
